row-number,field,issue-type,value
1,organisation,default,local-authority-eng:NEA
2,organisation,default,local-authority-eng:NEA
3,organisation,default,local-authority-eng:NEA
4,organisation,default,local-authority-eng:NEA
5,organisation,default,local-authority-eng:NEA
6,organisation,default,local-authority-eng:NEA
7,organisation,default,local-authority-eng:NEA
8,organisation,default,local-authority-eng:NEA
9,organisation,default,local-authority-eng:NEA
10,organisation,default,local-authority-eng:NEA
10,entry-date,default,2021-03-25
11,organisation,default,local-authority-eng:NEA
11,entry-date,default,2021-03-25
