row-number,field,issue-type,value
1,organisation,default,local-authority-eng:HRT
1,entry-date,default,2021-03-25
2,organisation,default,local-authority-eng:HRT
2,entry-date,default,2021-03-25
3,organisation,default,local-authority-eng:HRT
3,entry-date,default,2021-03-25
4,organisation,default,local-authority-eng:HRT
4,entry-date,default,2021-03-25
5,organisation,default,local-authority-eng:HRT
5,entry-date,default,2021-03-25
6,organisation,default,local-authority-eng:HRT
6,entry-date,default,2021-03-25
7,organisation,default,local-authority-eng:HRT
7,entry-date,default,2021-03-25
8,organisation,default,local-authority-eng:HRT
8,entry-date,default,2021-03-25
9,organisation,default,local-authority-eng:HRT
9,entry-date,default,2021-03-25
10,organisation,default,local-authority-eng:HRT
10,entry-date,default,2021-03-25
11,organisation,default,local-authority-eng:HRT
11,entry-date,default,2021-03-25
12,organisation,default,local-authority-eng:HRT
12,entry-date,default,2021-03-25
13,organisation,default,local-authority-eng:HRT
13,entry-date,default,2021-03-25
14,organisation,default,local-authority-eng:HRT
14,entry-date,default,2021-03-25
15,organisation,default,local-authority-eng:HRT
15,entry-date,default,2021-03-25
16,organisation,default,local-authority-eng:HRT
16,entry-date,default,2021-03-25
17,organisation,default,local-authority-eng:HRT
17,entry-date,default,2021-03-25
18,organisation,default,local-authority-eng:HRT
18,entry-date,default,2021-03-25
19,organisation,default,local-authority-eng:HRT
19,entry-date,default,2021-03-25
20,organisation,default,local-authority-eng:HRT
20,entry-date,default,2021-03-25
21,organisation,default,local-authority-eng:HRT
21,entry-date,default,2021-03-25
22,organisation,default,local-authority-eng:HRT
22,entry-date,default,2021-03-25
23,organisation,default,local-authority-eng:HRT
23,entry-date,default,2021-03-25
24,organisation,default,local-authority-eng:HRT
24,entry-date,default,2021-03-25
25,organisation,default,local-authority-eng:HRT
25,entry-date,default,2021-03-25
26,organisation,default,local-authority-eng:HRT
26,entry-date,default,2021-03-25
27,organisation,default,local-authority-eng:HRT
27,entry-date,default,2021-03-25
28,organisation,default,local-authority-eng:HRT
28,entry-date,default,2021-03-25
29,organisation,default,local-authority-eng:HRT
29,entry-date,default,2021-03-25
30,organisation,default,local-authority-eng:HRT
30,entry-date,default,2021-03-25
31,organisation,default,local-authority-eng:HRT
31,entry-date,default,2021-03-25
32,organisation,default,local-authority-eng:HRT
32,entry-date,default,2021-03-25
33,organisation,default,local-authority-eng:HRT
33,entry-date,default,2021-03-25
34,organisation,default,local-authority-eng:HRT
34,entry-date,default,2021-03-25
35,organisation,default,local-authority-eng:HRT
35,entry-date,default,2021-03-25
36,organisation,default,local-authority-eng:HRT
36,entry-date,default,2021-03-25
37,organisation,default,local-authority-eng:HRT
37,entry-date,default,2021-03-25
38,organisation,default,local-authority-eng:HRT
38,entry-date,default,2021-03-25
39,organisation,default,local-authority-eng:HRT
39,entry-date,default,2021-03-25
40,organisation,default,local-authority-eng:HRT
40,entry-date,default,2021-03-25
41,organisation,default,local-authority-eng:HRT
41,entry-date,default,2021-03-25
42,organisation,default,local-authority-eng:HRT
42,entry-date,default,2021-03-25
43,organisation,default,local-authority-eng:HRT
43,entry-date,default,2021-03-25
