row-number,field,issue-type,value
1,end-date,date,YYYY-MM-DD
1,entry-date,date,YYYY-MM-DD
1,start-date,date,YYYY-MM-DD
1,entry-date,default,2021-03-25
2,entry-date,date,2020_09_21
2,entry-date,default,2021-03-25
3,entry-date,date,2020_09_21
3,entry-date,default,2021-03-25
4,entry-date,date,2020_09_21
4,entry-date,default,2021-03-25
5,entry-date,date,2020_09_21
5,entry-date,default,2021-03-25
6,entry-date,date,2020_09_21
6,entry-date,default,2021-03-25
7,entry-date,date,2020_09_21
7,entry-date,default,2021-03-25
8,entry-date,date,2020_09_21
8,entry-date,default,2021-03-25
9,entry-date,date,2020_09_21
9,entry-date,default,2021-03-25
10,entry-date,date,2020_09_21
10,entry-date,default,2021-03-25
11,entry-date,date,2020_09_21
11,entry-date,default,2021-03-25
12,entry-date,date,2020_09_21
12,entry-date,default,2021-03-25
13,entry-date,date,2020_09_21
13,entry-date,default,2021-03-25
14,entry-date,date,2020_09_21
14,entry-date,default,2021-03-25
15,entry-date,date,2020_09_21
15,entry-date,default,2021-03-25
